"","incident_key","occur_date","occur_time","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","vic_age_group","vic_sex","vic_race","x_coord_cd","y_coord_cd","latitude","longitude"
"144",197573447,"2019-05-23T00:00:00.000","19:16:00","MANHATTAN",34,0,"","false","<18","M","BLACK","18-24","M","WHITE HISPANIC",1003718,252533,40.8598063000001,-73.929622321
"145",197534776,"2019-05-23T00:00:00.000","01:35:00","BRONX",40,2,"MULTI DWELL - APT BUILD","false","","","","25-44","M","WHITE HISPANIC",1007857,235590,40.813292588,-73.9147189829999
"146",197534775,"2019-05-23T00:00:00.000","00:20:00","BRONX",42,0,"","false","","","","25-44","M","BLACK",1014875,244467,40.8376358730001,-73.8893253159999
"147",197525797,"2019-05-22T00:00:00.000","22:19:00","MANHATTAN",28,2,"MULTI DWELL - PUBLIC HOUS","false","","","","25-44","M","BLACK",998330,230187,40.798483162,-73.9491474709999
"148",197525242,"2019-05-22T00:00:00.000","21:32:00","BRONX",42,0,"","false","","","","18-24","M","BLACK",1012059,244779,40.838501539,-73.899500797
"149",197475508,"2019-05-21T00:00:00.000","22:22:00","BROOKLYN",77,1,"","false","<18","M","BLACK","45-64","F","WHITE",995908,183618,40.6706662720001,-73.957975908
"150",197423972,"2019-05-20T00:00:00.000","18:30:00","BRONX",45,0,"MULTI DWELL - APT BUILD","false","","","","18-24","M","BLACK",1032380,259229,40.878075016,-73.8259578829999
"151",197423567,"2019-05-20T00:00:00.000","04:30:00","QUEENS",108,0,"","false","25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",998672,211187,40.746332577,-73.947953012
"152",197381376,"2019-05-19T00:00:00.000","18:37:00","QUEENS",103,0,"","false","","","","25-44","M","BLACK",1044315,193135,40.6965921150001,-73.783390715
"153",197381382,"2019-05-19T00:00:00.000","04:17:00","BROOKLYN",67,0,"","false","","","","25-44","M","BLACK",1007709,178177,40.6557085310001,-73.915453826
"154",197381379,"2019-05-19T00:00:00.000","02:30:00","MANHATTAN",7,2,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","WHITE HISPANIC","45-64","M","BLACK",987900,198758,40.7122290080001,-73.986835479
"155",197381384,"2019-05-18T00:00:00.000","21:10:00","BRONX",46,0,"","false","","","","18-24","M","WHITE HISPANIC",1011078,248752,40.8494092890001,-73.903030196
"156",197381383,"2019-05-18T00:00:00.000","20:13:00","BROOKLYN",75,0,"","false","18-24","M","BLACK","18-24","M","BLACK",1016177,175721,40.6489408690001,-73.884946311
"157",197381381,"2019-05-18T00:00:00.000","18:40:00","MANHATTAN",28,0,"","false","","","","18-24","M","BLACK HISPANIC",996922,233397,40.807295863,-73.954226811
"158",197381380,"2019-05-18T00:00:00.000","09:53:00","MANHATTAN",32,0,"","false","25-44","F","BLACK","45-64","F","BLACK",1000871,237255,40.8178784520001,-73.939952422
"159",197381377,"2019-05-18T00:00:00.000","03:39:00","MANHATTAN",28,0,"PVT HOUSE","false","18-24","M","BLACK","25-44","M","BLACK",998495,229943,40.7978131840001,-73.948552044
"160",197381375,"2019-05-17T00:00:00.000","23:59:00","BRONX",44,0,"","false","","","","18-24","M","BLACK",1008123,244271,40.8371187430001,-73.913727148
"161",197381374,"2019-05-17T00:00:00.000","21:36:00","MANHATTAN",32,2,"MULTI DWELL - PUBLIC HOUS","true","<18","M","BLACK","<18","M","BLACK",999126,235493,40.8130453650001,-73.946260732
"162",197293452,"2019-05-16T00:00:00.000","22:01:00","BRONX",47,0,"","false","25-44","M","BLACK","18-24","M","BLACK",1020808,262493,40.8870891880001,-73.867785667
"163",197293452,"2019-05-16T00:00:00.000","22:01:00","BRONX",47,0,"","false","25-44","M","BLACK","18-24","M","WHITE",1020808,262493,40.8870891880001,-73.867785667
"164",197293450,"2019-05-16T00:00:00.000","20:15:00","BROOKLYN",79,0,"","false","<18","M","BLACK","<18","M","BLACK",1000422,192120,40.6939952320001,-73.94168314
"165",197293451,"2019-05-16T00:00:00.000","19:26:00","BROOKLYN",77,0,"","true","18-24","M","BLACK","25-44","M","BLACK",999272,185194,40.6749869700001,-73.9458456259999
"166",197254458,"2019-05-15T00:00:00.000","19:08:00","BRONX",46,0,"","false","18-24","M","BLACK","45-64","M","WHITE HISPANIC",1010606,250926,40.855377693,-73.9047277179999
"167",197254458,"2019-05-15T00:00:00.000","19:08:00","BRONX",46,0,"","false","18-24","M","BLACK","<18","M","WHITE HISPANIC",1010606,250926,40.855377693,-73.9047277179999
"168",197200331,"2019-05-14T00:00:00.000","19:45:00","MANHATTAN",34,0,"","false","18-24","M","BLACK","25-44","M","BLACK",1005202,253699,40.863003221,-73.924253843
"169",197200331,"2019-05-14T00:00:00.000","19:45:00","MANHATTAN",34,0,"","false","18-24","M","BLACK HISPANIC","25-44","M","BLACK",1005202,253699,40.863003221,-73.924253843
"170",197200331,"2019-05-14T00:00:00.000","19:45:00","MANHATTAN",34,0,"","false","25-44","M","WHITE","25-44","M","BLACK",1005202,253699,40.863003221,-73.924253843
"171",197200331,"2019-05-14T00:00:00.000","19:45:00","MANHATTAN",34,0,"","false","25-44","M","WHITE HISPANIC","25-44","M","BLACK",1005202,253699,40.863003221,-73.924253843
"172",197106407,"2019-05-11T00:00:00.000","01:34:00","BRONX",47,0,"SOCIAL CLUB/POLICY LOCATI","true","25-44","M","BLACK","25-44","M","BLACK",1024693,261681,40.8848435560001,-73.85374009
"173",197016009,"2019-05-09T00:00:00.000","09:23:00","BROOKLYN",75,0,"","false","25-44","M","BLACK","25-44","M","BLACK",1012920,183086,40.6691673070001,-73.896652217
"174",197016008,"2019-05-09T00:00:00.000","01:32:00","MANHATTAN",1,0,"BAR/NIGHT CLUB","false","18-24","M","WHITE HISPANIC","25-44","M","BLACK",982762,204595,40.728250797,-74.005370124
"175",197016008,"2019-05-09T00:00:00.000","01:32:00","MANHATTAN",1,0,"BAR/NIGHT CLUB","false","18-24","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",982762,204595,40.728250797,-74.005370124
"176",196820305,"2019-05-04T00:00:00.000","01:45:00","BRONX",48,0,"","false","","","","25-44","M","BLACK",1016691,250307,40.853658463,-73.8827342019999
"177",197423973,"2019-05-03T00:00:00.000","17:08:00","STATEN ISLAND",121,0,"","false","","","","25-44","F","WHITE HISPANIC",944564,168983,40.6304151420001,-74.142977956
"178",196820303,"2019-05-03T00:00:00.000","14:24:00","MANHATTAN",28,0,"","false","","","","25-44","M","BLACK",997399,230992,40.8006941020001,-73.9525084699999
"179",196730309,"2019-05-02T00:00:00.000","14:35:00","BRONX",42,0,"MULTI DWELL - APT BUILD","true","25-44","M","BLACK HISPANIC","25-44","M","BLACK",1014588,242096,40.8311291570001,-73.8903732319999
"180",196678735,"2019-05-02T00:00:00.000","00:23:00","BROOKLYN",75,0,"","false","45-64","M","BLACK","25-44","M","BLACK",1016008,185359,40.67539564,-73.88550994
"181",196680983,"2019-05-02T00:00:00.000","00:19:00","BRONX",46,0,"","false","18-24","M","BLACK","18-24","M","BLACK",1010447,252191,40.8588502110001,-73.9052975399999
"182",196630584,"2019-04-30T00:00:00.000","18:29:00","MANHATTAN",25,2,"MULTI DWELL - PUBLIC HOUS","false","25-44","U","BLACK","18-24","M","BLACK",1002228,234677,40.8107999050001,-73.9350567019999
"183",196582021,"2019-04-30T00:00:00.000","00:13:00","BROOKLYN",90,0,"MULTI DWELL - APT BUILD","false","","","","18-24","M","WHITE HISPANIC",996319,198679,40.7120046950001,-73.956467327
"184",196582020,"2019-04-29T00:00:00.000","01:36:00","BRONX",44,0,"","false","","","","45-64","M","BLACK",1005501,245608,40.840795117,-73.923198516
"185",196542452,"2019-04-27T00:00:00.000","23:54:00","BROOKLYN",67,0,"MULTI DWELL - APT BUILD","false","","","","25-44","M","WHITE HISPANIC",996876,177505,40.65388611,-73.9544978439999
"186",196525187,"2019-04-27T00:00:00.000","11:36:00","BRONX",48,0,"MULTI DWELL - APT BUILD","true","25-44","M","BLACK","18-24","M","BLACK HISPANIC",1013952,247178,40.845079926,-73.89264895
"187",196414298,"2019-04-24T00:00:00.000","23:15:00","BRONX",44,0,"","false","","","","25-44","M","BLACK",1009069,244907,40.838861771,-73.910306061
"188",196414299,"2019-04-24T00:00:00.000","14:58:00","BROOKLYN",71,0,"","false","","","","25-44","M","BLACK",1001270,180581,40.6623216990001,-73.9386542839999
"189",196375777,"2019-04-24T00:00:00.000","01:44:00","MANHATTAN",28,0,"","true","25-44","M","BLACK","25-44","M","BLACK",999029,231931,40.803268824,-73.9466189939999
"190",196364281,"2019-04-23T00:00:00.000","22:54:00","BRONX",47,2,"MULTI DWELL - PUBLIC HOUS","false","","","","18-24","M","BLACK",1030386,260908,40.8826939900001,-73.833156832
"191",196364280,"2019-04-23T00:00:00.000","22:53:00","BRONX",42,2,"MULTI DWELL - PUBLIC HOUS","false","","","","18-24","M","BLACK HISPANIC",1010896,244231,40.8370010240001,-73.903706009
"192",196364279,"2019-04-23T00:00:00.000","00:18:00","STATEN ISLAND",121,0,"","false","18-24","M","BLACK","18-24","M","BLACK",936722,172119,40.6389841760001,-74.171252305
"193",196315233,"2019-04-22T00:00:00.000","23:15:00","BRONX",42,0,"","false","","","","18-24","M","BLACK",1010951,240480,40.8267054450001,-73.903522174
"194",196315234,"2019-04-22T00:00:00.000","17:20:00","BROOKLYN",81,0,"MULTI DWELL - APT BUILD","false","65+","M","BLACK","45-64","M","BLACK",1006938,187372,40.680948759,-73.9182016089999
"195",196315235,"2019-04-22T00:00:00.000","17:01:00","QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS","false","","","","25-44","M","BLACK",999484,214810,40.756275434,-73.9450143289999
"196",196276907,"2019-04-20T00:00:00.000","01:22:00","BRONX",40,0,"","false","","","","25-44","M","BLACK",1010089,237011,40.817186588,-73.9066502109999
"197",196276904,"2019-04-20T00:00:00.000","01:19:00","BROOKLYN",84,2,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","25-44","M","BLACK",988740,194815,40.7014060160001,-73.983808132
"198",196276908,"2019-04-19T00:00:00.000","17:43:00","QUEENS",105,0,"","false","18-24","M","BLACK","18-24","M","BLACK",1056792,192445,40.6946047540001,-73.738402934
"199",196276903,"2019-04-19T00:00:00.000","00:12:00","QUEENS",113,0,"","false","25-44","M","BLACK","25-44","M","BLACK",1053637,190566,40.6894726520001,-73.749799679
"200",196276903,"2019-04-19T00:00:00.000","00:12:00","QUEENS",113,0,"","false","25-44","M","BLACK","45-64","M","BLACK",1053637,190566,40.6894726520001,-73.749799679
"201",196193415,"2019-04-18T00:00:00.000","23:24:00","BROOKLYN",75,0,"","false","25-44","M","BLACK","25-44","M","BLACK",1018747,183640,40.6706671250001,-73.875644318
"202",196195745,"2019-04-18T00:00:00.000","22:30:00","MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS","false","","","","25-44","M","BLACK HISPANIC",998437,228299,40.7933009430001,-73.9487649979999
"203",196195743,"2019-04-18T00:00:00.000","21:54:00","MANHATTAN",7,2,"MULTI DWELL - PUBLIC HOUS","false","","","","25-44","M","BLACK HISPANIC",989021,200767,40.7177427010001,-73.9827904809999
"204",196193416,"2019-04-18T00:00:00.000","19:50:00","BROOKLYN",75,0,"","false","","","","<18","M","BLACK",1017353,185387,40.6754675660001,-73.8806609179999
"205",196193414,"2019-04-18T00:00:00.000","18:05:00","BROOKLYN",88,0,"","false","","","","<18","F","BLACK",990027,191934,40.6934975940001,-73.979169
"206",196195746,"2019-04-18T00:00:00.000","16:25:00","MANHATTAN",34,0,"","false","25-44","M","BLACK HISPANIC","UNKNOWN","U","UNKNOWN",1002644,250694,40.854761099,-73.933510004
"207",196193413,"2019-04-18T00:00:00.000","13:53:00","QUEENS",108,0,"DRUG STORE","false","25-44","M","WHITE HISPANIC","25-44","M","WHITE",1007610,211185,40.746307995,-73.915696141
"208",196145427,"2019-04-17T00:00:00.000","16:34:00","MANHATTAN",7,2,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","18-24","M","BLACK",989578,198999,40.7128896450001,-73.98078255
"209",196095817,"2019-04-16T00:00:00.000","20:20:00","QUEENS",106,0,"","false","25-44","M","BLACK","25-44","M","BLACK",1038488,183613,40.6704940860001,-73.804481032
"210",196095818,"2019-04-16T00:00:00.000","19:45:00","QUEENS",105,0,"","false","","","","25-44","M","BLACK",1057395,201036,40.718179956,-73.736135108
"211",196095816,"2019-04-16T00:00:00.000","17:40:00","QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS","false","","","","25-44","M","BLACK",1001955,216397,40.7606267410001,-73.9360910789999
"212",196095819,"2019-04-16T00:00:00.000","17:12:00","BROOKLYN",77,2,"MULTI DWELL - PUBLIC HOUS","true","","","","18-24","M","BLACK",1003789,183568,40.670515149,-73.929566108
"213",196043547,"2019-04-15T00:00:00.000","08:34:00","QUEENS",113,0,"","false","","","","25-44","M","BLACK HISPANIC",1043652,190369,40.6890045800001,-73.785806054
"214",196000891,"2019-04-14T00:00:00.000","18:35:00","MANHATTAN",30,0,"GROCERY/BODEGA","true","","","","45-64","M","WHITE HISPANIC",997098,237847,40.819509618,-73.953582535
"215",196000892,"2019-04-14T00:00:00.000","14:03:00","BRONX",52,0,"","false","","","","18-24","M","BLACK",1010728,252491,40.8596727830001,-73.904280522
"216",196000889,"2019-04-14T00:00:00.000","03:35:00","MANHATTAN",9,2,"MULTI DWELL - PUBLIC HOUS","false","","","","18-24","M","BLACK",990832,202826,40.7233929980001,-73.976255443
"217",196000890,"2019-04-14T00:00:00.000","03:03:00","BRONX",52,0,"","false","<18","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",1010032,252384,40.8593811590001,-73.90679705
"218",196000888,"2019-04-14T00:00:00.000","00:50:00","BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS","false","","","","18-24","M","BLACK",1007628,183445,40.670168236,-73.9157274889999
"219",196000888,"2019-04-14T00:00:00.000","00:50:00","BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS","false","","","","25-44","M","BLACK",1007628,183445,40.670168236,-73.9157274889999
"220",195978521,"2019-04-13T00:00:00.000","06:04:00","QUEENS",103,0,"","true","","","","45-64","M","BLACK",1042298,192835,40.6957821460001,-73.7906671219999
"221",195978522,"2019-04-13T00:00:00.000","01:50:00","QUEENS",110,0,"","true","","","","25-44","M","WHITE HISPANIC",1022285,212504,40.7498773740001,-73.862727261
"222",196000887,"2019-04-13T00:00:00.000","00:01:00","MANHATTAN",32,0,"BAR/NIGHT CLUB","false","","","","25-44","F","BLACK",1001406,241015,40.8281975630001,-73.9380099379999
"223",195907494,"2019-04-11T00:00:00.000","03:10:00","MANHATTAN",32,0,"","false","25-44","M","BLACK","25-44","M","BLACK",1001288,238999,40.8226644450001,-73.938441439
"224",195854214,"2019-04-10T00:00:00.000","18:05:00","BRONX",48,0,"","false","18-24","M","BLACK","18-24","M","BLACK",1015010,250473,40.8541200990001,-73.888809888
"225",195854769,"2019-04-10T00:00:00.000","16:11:00","BROOKLYN",67,0,"","true","","","","18-24","M","BLACK",1000243,171648,40.6378044680001,-73.942377197
"226",195799804,"2019-04-09T00:00:00.000","18:20:00","QUEENS",115,0,"","false","25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1021031,216635,40.7612212110001,-73.867230537
"227",195799803,"2019-04-09T00:00:00.000","12:25:00","BROOKLYN",60,2,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","18-24","M","BLACK",986229,148311,40.5737633750001,-73.992877757
"228",195744020,"2019-04-08T00:00:00.000","21:35:00","BROOKLYN",79,0,"GROCERY/BODEGA","false","","","","25-44","M","BLACK",997892,189416,40.686577636,-73.950812118
"229",195743584,"2019-04-08T00:00:00.000","20:35:00","STATEN ISLAND",120,0,"","false","18-24","M","BLACK","18-24","M","BLACK",949942,170297,40.6340442520001,-74.1236093749999
"230",195743585,"2019-04-08T00:00:00.000","19:40:00","BROOKLYN",77,0,"","false","","","","18-24","M","BLACK",1002318,184652,40.673493609,-73.934865948
"231",195743583,"2019-04-08T00:00:00.000","16:00:00","BROOKLYN",75,0,"FAST FOOD","false","","","","25-44","M","BLACK",1012266,186110,40.677469597,-73.898997177
"232",195743581,"2019-04-08T00:00:00.000","11:55:00","QUEENS",115,0,"MULTI DWELL - APT BUILD","true","45-64","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1017904,212282,40.7492857990001,-73.878540057
"233",195743582,"2019-04-08T00:00:00.000","04:25:00","BROOKLYN",71,0,"HOSPITAL","false","","","","25-44","M","BLACK",1002530,179472,40.6592752270001,-73.934115729
"234",195700548,"2019-04-07T00:00:00.000","15:27:00","QUEENS",105,0,"","false","","","","45-64","M","BLACK",1056164,181089,40.6634403620001,-73.740788773
"235",195699916,"2019-04-07T00:00:00.000","09:53:00","BROOKLYN",67,0,"","false","","","","25-44","M","BLACK",1004666,181265,40.664191948,-73.926411623
"236",195699915,"2019-04-07T00:00:00.000","05:15:00","QUEENS",110,0,"","false","","","","18-24","M","BLACK HISPANIC",1018767,207199,40.7353309160001,-73.875451472
"237",195699915,"2019-04-07T00:00:00.000","05:15:00","QUEENS",110,0,"","false","","","","<18","M","BLACK HISPANIC",1018767,207199,40.7353309160001,-73.875451472
"238",195699913,"2019-04-07T00:00:00.000","03:15:00","BRONX",47,2,"MULTI DWELL - APT BUILD","false","18-24","M","BLACK","25-44","M","BLACK",1027514,261656,40.8847615600001,-73.843538178
"239",195699914,"2019-04-07T00:00:00.000","01:45:00","MANHATTAN",32,0,"BAR/NIGHT CLUB","false","25-44","M","BLACK","18-24","M","BLACK",1001841,235976,40.814366077,-73.9364513189999
"240",195699912,"2019-04-06T00:00:00.000","20:20:00","BRONX",40,0,"","false","18-24","M","BLACK","18-24","M","BLACK",1006022,238221,40.820518656,-73.921339551
"241",195700547,"2019-04-06T00:00:00.000","12:58:00","BROOKLYN",88,2,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","45-64","M","BLACK",989961,192624,40.695391527,-73.979406417
"242",195604250,"2019-04-04T00:00:00.000","22:35:00","BROOKLYN",67,0,"","false","25-44","M","BLACK","25-44","M","BLACK",1004757,178619,40.6569290530001,-73.926091658
"243",195604251,"2019-04-04T00:00:00.000","21:10:00","QUEENS",105,0,"","false","","","","25-44","M","ASIAN / PACIFIC ISLANDER",1057564,200120,40.7156643690001,-73.735535431
"244",195553175,"2019-04-03T00:00:00.000","14:00:00","BRONX",42,0,"","false","25-44","M","BLACK","25-44","M","BLACK",1011134,241668,40.8299656090001,-73.9028561769999
"245",195553175,"2019-04-03T00:00:00.000","14:00:00","BRONX",42,0,"","true","25-44","M","BLACK","25-44","M","BLACK",1011134,241668,40.8299656090001,-73.9028561769999
"246",195440618,"2019-04-01T00:00:00.000","22:21:00","BRONX",42,2,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","25-44","M","BLACK",1010674,239150,40.823055808,-73.904528301
"247",195396614,"2019-03-31T00:00:00.000","21:16:00","BROOKLYN",71,0,"","false","","","","18-24","M","BLACK",997631,178916,40.657757888,-73.9517740539999
"248",195396618,"2019-03-31T00:00:00.000","07:29:00","BROOKLYN",79,0,"","false","18-24","M","BLACK","25-44","F","BLACK",1001063,186966,40.67984749,-73.939384473
"249",195396616,"2019-03-31T00:00:00.000","05:05:00","BROOKLYN",75,0,"GROCERY/BODEGA","false","","","","25-44","M","BLACK",1015774,180556,40.6622133220001,-73.8863759979999
"250",195397264,"2019-03-31T00:00:00.000","03:30:00","BRONX",40,0,"","false","25-44","M","BLACK","25-44","M","BLACK",1004261,234901,40.811410352,-73.927711913
"251",195397264,"2019-03-31T00:00:00.000","03:30:00","BRONX",40,0,"","false","25-44","M","WHITE HISPANIC","25-44","M","BLACK",1004261,234901,40.811410352,-73.927711913
"252",195396617,"2019-03-30T00:00:00.000","23:30:00","BROOKLYN",77,0,"","false","","","","25-44","M","BLACK",998854,184734,40.6737250730001,-73.9473535549999
"253",195396615,"2019-03-30T00:00:00.000","21:30:00","BROOKLYN",70,0,"GROCERY/BODEGA","false","","","","18-24","M","BLACK",994871,177892,40.6549509710001,-73.961723173
"254",195396615,"2019-03-30T00:00:00.000","21:30:00","BROOKLYN",70,0,"GROCERY/BODEGA","false","","","","<18","M","BLACK",994871,177892,40.6549509710001,-73.961723173
"255",195396612,"2019-03-30T00:00:00.000","00:50:00","QUEENS",113,0,"","false","","","","18-24","M","BLACK",1046315,187088,40.679980738,-73.7762339069999
"256",195396612,"2019-03-30T00:00:00.000","00:50:00","QUEENS",113,0,"","false","","","","25-44","M","BLACK",1046315,187088,40.679980738,-73.7762339069999
"257",195303946,"2019-03-28T00:00:00.000","07:45:00","QUEENS",108,0,"","false","25-44","M","UNKNOWN","45-64","M","UNKNOWN",1004902,211595,40.74744008,-73.925467941
"258",195254733,"2019-03-27T00:00:00.000","13:43:00","MANHATTAN",34,0,"","true","25-44","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC",1003064,249581,40.851705361,-73.931994893
"259",195203576,"2019-03-26T00:00:00.000","02:25:00","BROOKLYN",77,0,"","false","","","","18-24","M","BLACK",994109,187431,40.6811342840001,-73.964455485
"260",195145308,"2019-03-25T00:00:00.000","16:08:00","BRONX",40,0,"","false","","","","25-44","M","BLACK HISPANIC",1008860,233679,40.808044688,-73.911102561
"261",195102370,"2019-03-24T00:00:00.000","00:10:00","BROOKLYN",63,0,"PVT HOUSE","false","","","","25-44","M","BLACK",1006739,165849,40.6218733310001,-73.918990849
"262",195102369,"2019-03-23T00:00:00.000","20:47:00","QUEENS",101,0,"","false","18-24","M","BLACK","25-44","M","BLACK",1044821,156440,40.5958691210001,-73.7818954319999
"263",195102367,"2019-03-23T00:00:00.000","15:50:00","BRONX",47,2,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK HISPANIC","25-44","F","BLACK HISPANIC",1026591,262398,40.886802591,-73.84687149
"264",195102364,"2019-03-23T00:00:00.000","05:44:00","BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS","false","25-44","M","BLACK","18-24","M","WHITE HISPANIC",999025,193414,40.697549404,-73.9467180619999
"265",195102368,"2019-03-22T00:00:00.000","22:25:00","BRONX",48,2,"MULTI DWELL - PUBLIC HOUS","false","","","","25-44","M","BLACK HISPANIC",1013667,246291,40.8426463260001,-73.8936829209999
"266",195102368,"2019-03-22T00:00:00.000","22:25:00","BRONX",48,2,"MULTI DWELL - PUBLIC HOUS","false","","","","<18","M","BLACK HISPANIC",1013667,246291,40.8426463260001,-73.8936829209999
"267",195102365,"2019-03-22T00:00:00.000","22:05:00","BROOKLYN",77,0,"","true","","","","25-44","M","BLACK",994239,186637,40.6789547890001,-73.963987956
"268",195102366,"2019-03-22T00:00:00.000","15:01:00","BRONX",42,0,"","false","","","","25-44","M","BLACK",1011260,240722,40.827368726,-73.902404685
"269",195013388,"2019-03-21T00:00:00.000","21:25:00","BROOKLYN",88,2,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","BLACK","45-64","F","BLACK",990281,192762,40.6957700930001,-73.978252309
"270",195013387,"2019-03-21T00:00:00.000","18:20:00","BRONX",40,2,"MULTI DWELL - PUBLIC HOUS","false","18-24","M","WHITE HISPANIC","<18","M","BLACK",1005386,235950,40.8142869440001,-73.92364456
"271",195013387,"2019-03-21T00:00:00.000","18:20:00","BRONX",40,2,"MULTI DWELL - PUBLIC HOUS","false","<18","M","WHITE HISPANIC","<18","M","BLACK",1005386,235950,40.8142869440001,-73.92364456
"272",195013385,"2019-03-21T00:00:00.000","04:07:00","BROOKLYN",75,0,"MULTI DWELL - APT BUILD","false","","","","25-44","M","BLACK",1018017,180049,40.660813449,-73.8782938529999
"273",195013384,"2019-03-21T00:00:00.000","03:20:00","BRONX",44,0,"","true","18-24","M","BLACK","25-44","M","BLACK HISPANIC",1007022,243322,40.834516921,-73.917709256
"274",194965392,"2019-03-20T00:00:00.000","21:36:00","QUEENS",105,0,"","false","","","","25-44","M","BLACK",1054771,188274,40.6831726990001,-73.745734613
"275",194915415,"2019-03-19T00:00:00.000","17:21:00","BROOKLYN",75,0,"","true","18-24","M","BLACK","18-24","M","BLACK",1017307,181828,40.6656990860001,-73.8808442059999
"276",194915415,"2019-03-19T00:00:00.000","17:21:00","BROOKLYN",75,0,"","true","25-44","M","BLACK","18-24","M","BLACK",1017307,181828,40.6656990860001,-73.8808442059999
"277",194859638,"2019-03-18T00:00:00.000","21:33:00","MANHATTAN",28,0,"MULTI DWELL - APT BUILD","false","","","","25-44","M","BLACK",995874,231986,40.803424497,-73.958014908
"278",194859637,"2019-03-18T00:00:00.000","20:08:00","MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS","false","<18","M","BLACK","18-24","M","BLACK",1000655,228899,40.794943941,-73.9407532119999
"279",194859637,"2019-03-18T00:00:00.000","20:08:00","MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS","false","<18","M","BLACK","18-24","M","BLACK HISPANIC",1000655,228899,40.794943941,-73.9407532119999
"280",194859637,"2019-03-18T00:00:00.000","20:08:00","MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS","false","<18","M","BLACK","18-24","M","WHITE HISPANIC",1000655,228899,40.794943941,-73.9407532119999
"281",194817576,"2019-03-17T00:00:00.000","06:30:00","BRONX",47,0,"","false","25-44","M","BLACK","25-44","M","BLACK",1025737,261092,40.8832220900001,-73.8499681389999
"282",194817577,"2019-03-17T00:00:00.000","03:38:00","BROOKLYN",75,0,"","false","18-24","M","UNKNOWN","25-44","M","BLACK",1017019,185083,40.6746343980001,-73.881866507
"283",194817571,"2019-03-17T00:00:00.000","03:37:00","MANHATTAN",25,0,"","false","18-24","M","BLACK","18-24","M","BLACK",1001547,229776,40.797349368,-73.937529411
"284",194817578,"2019-03-16T00:00:00.000","13:30:00","QUEENS",113,0,"","false","25-44","U","UNKNOWN","25-44","M","BLACK",1046468,192314,40.694323792,-73.775634028
"285",194817575,"2019-03-16T00:00:00.000","09:24:00","BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS","true","","","","45-64","M","BLACK",998160,193776,40.6985444110001,-73.949836781
"286",194817572,"2019-03-16T00:00:00.000","00:50:00","MANHATTAN",32,2,"MULTI DWELL - PUBLIC HOUS","true","","","","45-64","M","BLACK",998762,235107,40.8119865080001,-73.947576544
"287",194817574,"2019-03-15T00:00:00.000","11:50:00","QUEENS",112,1,"","false","25-44","M","BLACK","18-24","M","BLACK",1029239,201142,40.718658885,-73.83770523
"288",194817573,"2019-03-15T00:00:00.000","10:19:00","BROOKLYN",75,0,"","false","45-64","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC",1012359,181228,40.664069312,-73.8986822479999
"289",194677549,"2019-03-13T00:00:00.000","21:17:00","STATEN ISLAND",122,0,"","true","18-24","M","WHITE","45-64","M","WHITE",953944,154834,40.5916161280001,-74.109121226
"290",194626071,"2019-03-12T00:00:00.000","23:34:00","BROOKLYN",77,0,"","false","","","","18-24","M","BLACK",1002251,183677,40.6708175900001,-73.9351100869999
"291",194626070,"2019-03-12T00:00:00.000","22:20:00","BROOKLYN",75,0,"","false","","","","18-24","M","BLACK",1019191,182199,40.6667101640001,-73.874051228
"292",194626069,"2019-03-12T00:00:00.000","08:21:00","BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS","false","","","","45-64","F","BLACK",1006026,185469,40.6757277460001,-73.921495901
"293",194626068,"2019-03-12T00:00:00.000","01:00:00","BROOKLYN",73,0,"","false","25-44","M","BLACK","25-44","M","BLACK",1009653,183399,40.670036398,-73.908427866
"294",194570530,"2019-03-11T00:00:00.000","21:05:00","BROOKLYN",81,0,"","false","","","","45-64","M","BLACK",1006104,187792,40.682103662,-73.921207168
